0xF1EE,	0x9ABC,	//	CJK UNIFIED IDEOGRAPH
0xF1EF,	0x9AC0,	//	CJK UNIFIED IDEOGRAPH
0xF1F0,	0x9ACF,	//	CJK UNIFIED IDEOGRAPH
0xF1F1,	0x9AD1,	//	CJK UNIFIED IDEOGRAPH
0xF1F2,	0x9AD3,	//	CJK UNIFIED IDEOGRAPH
0xF1F3,	0x9AD4,	//	CJK UNIFIED IDEOGRAPH
0xF1F4,	0x9ADE,	//	CJK UNIFIED IDEOGRAPH
0xF1F5,	0x9ADF,	//	CJK UNIFIED IDEOGRAPH
0xF1F6,	0x9AE2,	//	CJK UNIFIED IDEOGRAPH
0xF1F7,	0x9AE3,	//	CJK UNIFIED IDEOGRAPH
0xF1F8,	0x9AE6,	//	CJK UNIFIED IDEOGRAPH
0xF1F9,	0x9AEF,	//	CJK UNIFIED IDEOGRAPH
0xF1FA,	0x9AEB,	//	CJK UNIFIED IDEOGRAPH
0xF1FB,	0x9AEE,	//	CJK UNIFIED IDEOGRAPH
0xF1FC,	0x9AF4,	//	CJK UNIFIED IDEOGRAPH
0xF1FD,	0x9AF1,	//	CJK UNIFIED IDEOGRAPH
0xF1FE,	0x9AF7,	//	CJK UNIFIED IDEOGRAPH
0xF2A1,	0x9AFB,	//	CJK UNIFIED IDEOGRAPH
0xF2A2,	0x9B06,	//	CJK UNIFIED IDEOGRAPH
0xF2A3,	0x9B18,	//	CJK UNIFIED IDEOGRAPH
0xF2A4,	0x9B1A,	//	CJK UNIFIED IDEOGRAPH
0xF2A5,	0x9B1F,	//	CJK UNIFIED IDEOGRAPH
0xF2A6,	0x9B22,	//	CJK UNIFIED IDEOGRAPH
0xF2A7,	0x9B23,	//	CJK UNIFIED IDEOGRAPH
0xF2A8,	0x9B25,	//	CJK UNIFIED IDEOGRAPH
0xF2A9,	0x9B27,	//	CJK UNIFIED IDEOGRAPH
0xF2AA,	0x9B28,	//	CJK UNIFIED IDEOGRAPH
0xF2AB,	0x9B29,	//	CJK UNIFIED IDEOGRAPH
0xF2AC,	0x9B2A,	//	CJK UNIFIED IDEOGRAPH
0xF2AD,	0x9B2E,	//	CJK UNIFIED IDEOGRAPH
0xF2AE,	0x9B2F,	//	CJK UNIFIED IDEOGRAPH
0xF2AF,	0x9B32,	//	CJK UNIFIED IDEOGRAPH
0xF2B0,	0x9B44,	//	CJK UNIFIED IDEOGRAPH
0xF2B1,	0x9B43,	//	CJK UNIFIED IDEOGRAPH
0xF2B2,	0x9B4F,	//	CJK UNIFIED IDEOGRAPH
0xF2B3,	0x9B4D,	//	CJK UNIFIED IDEOGRAPH
0xF2B4,	0x9B4E,	//	CJK UNIFIED IDEOGRAPH
0xF2B5,	0x9B51,	//	CJK UNIFIED IDEOGRAPH
0xF2B6,	0x9B58,	//	CJK UNIFIED IDEOGRAPH
0xF2B7,	0x9B74,	//	CJK UNIFIED IDEOGRAPH
0xF2B8,	0x9B93,	//	CJK UNIFIED IDEOGRAPH
0xF2B9,	0x9B83,	//	CJK UNIFIED IDEOGRAPH
0xF2BA,	0x9B91,	//	CJK UNIFIED IDEOGRAPH
0xF2BB,	0x9B96,	//	CJK UNIFIED IDEOGRAPH
0xF2BC,	0x9B97,	//	CJK UNIFIED IDEOGRAPH
0xF2BD,	0x9B9F,	//	CJK UNIFIED IDEOGRAPH
0xF2BE,	0x9BA0,	//	CJK UNIFIED IDEOGRAPH
0xF2BF,	0x9BA8,	//	CJK UNIFIED IDEOGRAPH
0xF2C0,	0x9BB4,	//	CJK UNIFIED IDEOGRAPH
0xF2C1,	0x9BC0,	//	CJK UNIFIED IDEOGRAPH
0xF2C2,	0x9BCA,	//	CJK UNIFIED IDEOGRAPH
0xF2C3,	0x9BB9,	//	CJK UNIFIED IDEOGRAPH
0xF2C4,	0x9BC6,	//	CJK UNIFIED IDEOGRAPH
0xF2C5,	0x9BCF,	//	CJK UNIFIED IDEOGRAPH
0xF2C6,	0x9BD1,	//	CJK UNIFIED IDEOGRAPH
0xF2C7,	0x9BD2,	//	CJK UNIFIED IDEOGRAPH
0xF2C8,	0x9BE3,	//	CJK UNIFIED IDEOGRAPH
0xF2C9,	0x9BE2,	//	CJK UNIFIED IDEOGRAPH
0xF2CA,	0x9BE4,	//	CJK UNIFIED IDEOGRAPH
0xF2CB,	0x9BD4,	//	CJK UNIFIED IDEOGRAPH
0xF2CC,	0x9BE1,	//	CJK UNIFIED IDEOGRAPH
0xF2CD,	0x9C3A,	//	CJK UNIFIED IDEOGRAPH
0xF2CE,	0x9BF2,	//	CJK UNIFIED IDEOGRAPH
0xF2CF,	0x9BF1,	//	CJK UNIFIED IDEOGRAPH
0xF2D0,	0x9BF0,	//	CJK UNIFIED IDEOGRAPH
0xF2D1,	0x9C15,	//	CJK UNIFIED IDEOGRAPH
0xF2D2,	0x9C14,	//	CJK UNIFIED IDEOGRAPH
0xF2D3,	0x9C09,	//	CJK UNIFIED IDEOGRAPH
0xF2D4,	0x9C13,	//	CJK UNIFIED IDEOGRAPH
0xF2D5,	0x9C0C,	//	CJK UNIFIED IDEOGRAPH
0xF2D6,	0x9C06,	//	CJK UNIFIED IDEOGRAPH
0xF2D7,	0x9C08,	//	CJK UNIFIED IDEOGRAPH
0xF2D8,	0x9C12,	//	CJK UNIFIED IDEOGRAPH
0xF2D9,	0x9C0A,	//	CJK UNIFIED IDEOGRAPH
0xF2DA,	0x9C04,	//	CJK UNIFIED IDEOGRAPH
0xF2DB,	0x9C2E,	//	CJK UNIFIED IDEOGRAPH
0xF2DC,	0x9C1B,	//	CJK UNIFIED IDEOGRAPH
0xF2DD,	0x9C25,	//	CJK UNIFIED IDEOGRAPH
0xF2DE,	0x9C24,	//	CJK UNIFIED IDEOGRAPH
0xF2DF,	0x9C21,	//	CJK UNIFIED IDEOGRAPH
0xF2E0,	0x9C30,	//	CJK UNIFIED IDEOGRAPH
0xF2E1,	0x9C47,	//	CJK UNIFIED IDEOGRAPH
0xF2E2,	0x9C32,	//	CJK UNIFIED IDEOGRAPH
0xF2E3,	0x9C46,	//	CJK UNIFIED IDEOGRAPH
0xF2E4,	0x9C3E,	//	CJK UNIFIED IDEOGRAPH
0xF2E5,	0x9C5A,	//	CJK UNIFIED IDEOGRAPH
0xF2E6,	0x9C60,	//	CJK UNIFIED IDEOGRAPH
0xF2E7,	0x9C67,	//	CJK UNIFIED IDEOGRAPH
0xF2E8,	0x9C76,	//	CJK UNIFIED IDEOGRAPH
0xF2E9,	0x9C78,	//	CJK UNIFIED IDEOGRAPH
0xF2EA,	0x9CE7,	//	CJK UNIFIED IDEOGRAPH
0xF2EB,	0x9CEC,	//	CJK UNIFIED IDEOGRAPH
0xF2EC,	0x9CF0,	//	CJK UNIFIED IDEOGRAPH
0xF2ED,	0x9D09,	//	CJK UNIFIED IDEOGRAPH
0xF2EE,	0x9D08,	//	CJK UNIFIED IDEOGRAPH
0xF2EF,	0x9CEB,	//	CJK UNIFIED IDEOGRAPH
0xF2F0,	0x9D03,	//	CJK UNIFIED IDEOGRAPH
0xF2F1,	0x9D06,	//	CJK UNIFIED IDEOGRAPH
0xF2F2,	0x9D2A,	//	CJK UNIFIED IDEOGRAPH
0xF2F3,	0x9D26,	//	CJK UNIFIED IDEOGRAPH
0xF2F4,	0x9DAF,	//	CJK UNIFIED IDEOGRAPH
0xF2F5,	0x9D23,	//	CJK UNIFIED IDEOGRAPH
0xF2F6,	0x9D1F,	//	CJK UNIFIED IDEOGRAPH
0xF2F7,	0x9D44,	//	CJK UNIFIED IDEOGRAPH
0xF2F8,	0x9D15,	//	CJK UNIFIED IDEOGRAPH
0xF2F9,	0x9D12,	//	CJK UNIFIED IDEOGRAPH
0xF2FA,	0x9D41,	//	CJK UNIFIED IDEOGRAPH
0xF2FB,	0x9D3F,	//	CJK UNIFIED IDEOGRAPH
0xF2FC,	0x9D3E,	//	CJK UNIFIED IDEOGRAPH
0xF2FD,	0x9D46,	//	CJK UNIFIED IDEOGRAPH
0xF2FE,	0x9D48,	//	CJK UNIFIED IDEOGRAPH
0xF3A1,	0x9D5D,	//	CJK UNIFIED IDEOGRAPH
0xF3A2,	0x9D5E,	//	CJK UNIFIED IDEOGRAPH
0xF3A3,	0x9D64,	//	CJK UNIFIED IDEOGRAPH
0xF3A4,	0x9D51,	//	CJK UNIFIED IDEOGRAPH
0xF3A5,	0x9D50,	//	CJK UNIFIED IDEOGRAPH
0xF3A6,	0x9D59,	//	CJK UNIFIED IDEOGRAPH
0xF3A7,	0x9D72,	//	CJK UNIFIED IDEOGRAPH
0xF3A8,	0x9D89,	//	CJK UNIFIED IDEOGRAPH
0xF3A9,	0x9D87,	//	CJK UNIFIED IDEOGRAPH
0xF3AA,	0x9DAB,	//	CJK UNIFIED IDEOGRAPH
0xF3AB,	0x9D6F,	//	CJK UNIFIED IDEOGRAPH
0xF3AC,	0x9D7A,	//	CJK UNIFIED IDEOGRAPH
0xF3AD,	0x9D9A,	//	CJK UNIFIED IDEOGRAPH
0xF3AE,	0x9DA4,	//	CJK UNIFIED IDEOGRAPH
0xF3AF,	0x9DA9,	//	CJK UNIFIED IDEOGRAPH
0xF3B0,	0x9DB2,	//	CJK UNIFIED IDEOGRAPH
0xF3B1,	0x9DC4,	//	CJK UNIFIED IDEOGRAPH
0xF3B2,	0x9DC1,	//	CJK UNIFIED IDEOGRAPH
0xF3B3,	0x9DBB,	//	CJK UNIFIED IDEOGRAPH
0xF3B4,	0x9DB8,	//	CJK UNIFIED IDEOGRAPH
0xF3B5,	0x9DBA,	//	CJK UNIFIED IDEOGRAPH
0xF3B6,	0x9DC6,	//	CJK UNIFIED IDEOGRAPH
0xF3B7,	0x9DCF,	//	CJK UNIFIED IDEOGRAPH
0xF3B8,	0x9DC2,	//	CJK UNIFIED IDEOGRAPH
0xF3B9,	0x9DD9,	//	CJK UNIFIED IDEOGRAPH
0xF3BA,	0x9DD3,	//	CJK UNIFIED IDEOGRAPH
0xF3BB,	0x9DF8,	//	CJK UNIFIED IDEOGRAPH
0xF3BC,	0x9DE6,	//	CJK UNIFIED IDEOGRAPH
0xF3BD,	0x9DED,	//	CJK UNIFIED IDEOGRAPH
0xF3BE,	0x9DEF,	//	CJK UNIFIED IDEOGRAPH
0xF3BF,	0x9DFD,	//	CJK UNIFIED IDEOGRAPH
0xF3C0,	0x9E1A,	//	CJK UNIFIED IDEOGRAPH
0xF3C1,	0x9E1B,	//	CJK UNIFIED IDEOGRAPH
0xF3C2,	0x9E1E,	//	CJK UNIFIED IDEOGRAPH
0xF3C3,	0x9E75,	//	CJK UNIFIED IDEOGRAPH
0xF3C4,	0x9E79,	//	CJK UNIFIED IDEOGRAPH
0xF3C5,	0x9E7D,	//	CJK UNIFIED IDEOGRAPH
0xF3C6,	0x9E81,	//	CJK UNIFIED IDEOGRAPH
0xF3C7,	0x9E88,	//	CJK UNIFIED IDEOGRAPH
0xF3C8,	0x9E8B,	//	CJK UNIFIED IDEOGRAPH
0xF3C9,	0x9E8C,	//	CJK UNIFIED IDEOGRAPH
0xF3CA,	0x9E92,	//	CJK UNIFIED IDEOGRAPH
0xF3CB,	0x9E95,	//	CJK UNIFIED IDEOGRAPH
0xF3CC,	0x9E91,	//	CJK UNIFIED IDEOGRAPH
0xF3CD,	0x9E9D,	//	CJK UNIFIED IDEOGRAPH
0xF3CE,	0x9EA5,	//	CJK UNIFIED IDEOGRAPH
0xF3CF,	0x9EA9,	//	CJK UNIFIED IDEOGRAPH
0xF3D0,	0x9EB8,	//	CJK UNIFIED IDEOGRAPH
0xF3D1,	0x9EAA,	//	CJK UNIFIED IDEOGRAPH
0xF3D2,	0x9EAD,	//	CJK UNIFIED IDEOGRAPH
0xF3D3,	0x9761,	//	CJK UNIFIED IDEOGRAPH
0xF3D4,	0x9ECC,	//	CJK UNIFIED IDEOGRAPH
0xF3D5,	0x9ECE,	//	CJK UNIFIED IDEOGRAPH
0xF3D6,	0x9ECF,	//	CJK UNIFIED IDEOGRAPH
0xF3D7,	0x9ED0,	//	CJK UNIFIED IDEOGRAPH
0xF3D8,	0x9ED4,	//	CJK UNIFIED IDEOGRAPH
0xF3D9,	0x9EDC,	//	CJK UNIFIED IDEOGRAPH
0xF3DA,	0x9EDE,	//	CJK UNIFIED IDEOGRAPH
0xF3DB,	0x9EDD,	//	CJK UNIFIED IDEOGRAPH
0xF3DC,	0x9EE0,	//	CJK UNIFIED IDEOGRAPH
0xF3DD,	0x9EE5,	//	CJK UNIFIED IDEOGRAPH
0xF3DE,	0x9EE8,	//	CJK UNIFIED IDEOGRAPH
0xF3DF,	0x9EEF,	//	CJK UNIFIED IDEOGRAPH
0xF3E0,	0x9EF4,	//	CJK UNIFIED IDEOGRAPH
0xF3E1,	0x9EF6,	//	CJK UNIFIED IDEOGRAPH
0xF3E2,	0x9EF7,	//	CJK UNIFIED IDEOGRAPH
0xF3E3,	0x9EF9,	//	CJK UNIFIED IDEOGRAPH
0xF3E4,	0x9EFB,	//	CJK UNIFIED IDEOGRAPH
0xF3E5,	0x9EFC,	//	CJK UNIFIED IDEOGRAPH
0xF3E6,	0x9EFD,	//	CJK UNIFIED IDEOGRAPH
0xF3E7,	0x9F07,	//	CJK UNIFIED IDEOGRAPH
0xF3E8,	0x9F08,	//	CJK UNIFIED IDEOGRAPH
0xF3E9,	0x76B7,	//	CJK UNIFIED IDEOGRAPH
0xF3EA,	0x9F15,	//	CJK UNIFIED IDEOGRAPH
0xF3EB,	0x9F21,	//	CJK UNIFIED IDEOGRAPH
0xF3EC,	0x9F2C,	//	CJK UNIFIED IDEOGRAPH
0xF3ED,	0x9F3E,	//	CJK UNIFIED IDEOGRAPH
0xF3EE,	0x9F4A,	//	CJK UNIFIED IDEOGRAPH
0xF3EF,	0x9F52,	//	CJK UNIFIED IDEOGRAPH
0xF3F0,	0x9F54,	//	CJK UNIFIED IDEOGRAPH
0xF3F1,	0x9F63,	//	CJK UNIFIED IDEOGRAPH
0xF3F2,	0x9F5F,	//	CJK UNIFIED IDEOGRAPH
0xF3F3,	0x9F60,	//	CJK UNIFIED IDEOGRAPH
0xF3F4,	0x9F61,	//	CJK UNIFIED IDEOGRAPH
0xF3F5,	0x9F66,	//	CJK UNIFIED IDEOGRAPH
0xF3F6,	0x9F67,	//	CJK UNIFIED IDEOGRAPH
0xF3F7,	0x9F6C,	//	CJK UNIFIED IDEOGRAPH
0xF3F8,	0x9F6A,	//	CJK UNIFIED IDEOGRAPH
0xF3F9,	0x9F77,	//	CJK UNIFIED IDEOGRAPH
0xF3FA,	0x9F72,	//	CJK UNIFIED IDEOGRAPH
0xF3FB,	0x9F76,	//	CJK UNIFIED IDEOGRAPH
0xF3FC,	0x9F95,	//	CJK UNIFIED IDEOGRAPH
0xF3FD,	0x9F9C,	//	CJK UNIFIED IDEOGRAPH
0xF3FE,	0x9FA0,	//	CJK UNIFIED IDEOGRAPH
0xF4A1,	0x582F,	//	CJK UNIFIED IDEOGRAPH
0xF4A2,	0x69C7,	//	CJK UNIFIED IDEOGRAPH
0xF4A3,	0x9059,	//	CJK UNIFIED IDEOGRAPH
0xF4A4,	0x7464,	//	CJK UNIFIED IDEOGRAPH
0xF4A5,	0x51DC,	//	CJK UNIFIED IDEOGRAPH
0xF4A6,	0x7199,	//	CJK UNIFIED IDEOGRAPH
0xF9A1,	0x7E8A,	//	CJK UNIFIED IDEOGRAPH
0xF9A2,	0x891C,	//	CJK UNIFIED IDEOGRAPH
0xF9A3,	0x9348,	//	CJK UNIFIED IDEOGRAPH
0xF9A4,	0x9288,	//	CJK UNIFIED IDEOGRAPH
0xF9A5,	0x84DC,	//	CJK UNIFIED IDEOGRAPH
0xF9A6,	0x4FC9,	//	CJK UNIFIED IDEOGRAPH
0xF9A7,	0x70BB,	//	CJK UNIFIED IDEOGRAPH
0xF9A8,	0x6631,	//	CJK UNIFIED IDEOGRAPH
0xF9A9,	0x68C8,	//	CJK UNIFIED IDEOGRAPH
0xF9AA,	0x92F9,	//	CJK UNIFIED IDEOGRAPH
0xF9AB,	0x66FB,	//	CJK UNIFIED IDEOGRAPH
0xF9AC,	0x5F45,	//	CJK UNIFIED IDEOGRAPH
0xF9AD,	0x4E28,	//	CJK UNIFIED IDEOGRAPH
0xF9AE,	0x4EE1,	//	CJK UNIFIED IDEOGRAPH
0xF9AF,	0x4EFC,	//	CJK UNIFIED IDEOGRAPH
0xF9B0,	0x4F00,	//	CJK UNIFIED IDEOGRAPH
0xF9B1,	0x4F03,	//	CJK UNIFIED IDEOGRAPH
0xF9B2,	0x4F39,	//	CJK UNIFIED IDEOGRAPH
0xF9B3,	0x4F56,	//	CJK UNIFIED IDEOGRAPH
0xF9B4,	0x4F92,	//	CJK UNIFIED IDEOGRAPH
0xF9B5,	0x4F8A,	//	CJK UNIFIED IDEOGRAPH
0xF9B6,	0x4F9A,	//	CJK UNIFIED IDEOGRAPH
0xF9B7,	0x4F94,	//	CJK UNIFIED IDEOGRAPH
0xF9B8,	0x4FCD,	//	CJK UNIFIED IDEOGRAPH
0xF9B9,	0x5040,	//	CJK UNIFIED IDEOGRAPH
0xF9BA,	0x5022,	//	CJK UNIFIED IDEOGRAPH
0xF9BB,	0x4FFF,	//	CJK UNIFIED IDEOGRAPH
0xF9BC,	0x501E,	//	CJK UNIFIED IDEOGRAPH
0xF9BD,	0x5046,	//	CJK UNIFIED IDEOGRAPH
0xF9BE,	0x5070,	//	CJK UNIFIED IDEOGRAPH
0xF9BF,	0x5042,	//	CJK UNIFIED IDEOGRAPH
0xF9C0,	0x5094,	//	CJK UNIFIED IDEOGRAPH
0xF9C1,	0x50F4,	//	CJK UNIFIED IDEOGRAPH
0xF9C2,	0x50D8,	//	CJK UNIFIED IDEOGRAPH
0xF9C3,	0x514A,	//	CJK UNIFIED IDEOGRAPH
0xF9C4,	0x5164,	//	CJK UNIFIED IDEOGRAPH
0xF9C5,	0x519D,	//	CJK UNIFIED IDEOGRAPH
0xF9C6,	0x51BE,	//	CJK UNIFIED IDEOGRAPH
0xF9C7,	0x51EC,	//	CJK UNIFIED IDEOGRAPH
0xF9C8,	0x5215,	//	CJK UNIFIED IDEOGRAPH
0xF9C9,	0x529C,	//	CJK UNIFIED IDEOGRAPH
0xF9CA,	0x52A6,	//	CJK UNIFIED IDEOGRAPH
0xF9CB,	0x52C0,	//	CJK UNIFIED IDEOGRAPH
0xF9CC,	0x52DB,	//	CJK UNIFIED IDEOGRAPH
0xF9CD,	0x5300,	//	CJK UNIFIED IDEOGRAPH
0xF9CE,	0x5307,	//	CJK UNIFIED IDEOGRAPH
0xF9CF,	0x5324,	//	CJK UNIFIED IDEOGRAPH
0xF9D0,	0x5372,	//	CJK UNIFIED IDEOGRAPH
0xF9D1,	0x5393,	//	CJK UNIFIED IDEOGRAPH
0xF9D2,	0x53B2,	//	CJK UNIFIED IDEOGRAPH
0xF9D3,	0x53DD,	//	CJK UNIFIED IDEOGRAPH
0xF9D4,	0xFA0E,	//	CJK COMPATIBILITY IDEOGRAPH
0xF9D5,	0x549C,	//	CJK UNIFIED IDEOGRAPH
0xF9D6,	0x548A,	//	CJK UNIFIED IDEOGRAPH
0xF9D7,	0x54A9,	//	CJK UNIFIED IDEOGRAPH
0xF9D8,	0x54FF,	//	CJK UNIFIED IDEOGRAPH
0xF9D9,	0x5586,	//	CJK UNIFIED IDEOGRAPH
0xF9DA,	0x5759,	//	CJK UNIFIED IDEOGRAPH
0xF9DB,	0x5765,	//	CJK UNIFIED IDEOGRAPH
0xF9DC,	0x57AC,	//	CJK UNIFIED IDEOGRAPH
0xF9DD,	0x57C8,	//	CJK UNIFIED IDEOGRAPH
0xF9DE,	0x57C7,	//	CJK UNIFIED IDEOGRAPH
0xF9DF,	0xFA0F,	//	CJK COMPATIBILITY IDEOGRAPH
0xF9E0,	0xFA10,	//	CJK COMPATIBILITY IDEOGRAPH
0xF9E1,	0x589E,	//	CJK UNIFIED IDEOGRAPH
0xF9E2,	0x58B2,	//	CJK UNIFIED IDEOGRAPH
0xF9E3,	0x590B,	//	CJK UNIFIED IDEOGRAPH
0xF9E4,	0x5953,	//	CJK UNIFIED IDEOGRAPH
0xF9E5,	0x595B,	//	CJK UNIFIED IDEOGRAPH
0xF9E6,	0x595D,	//	CJK UNIFIED IDEOGRAPH
0xF9E7,	0x5963,	//	CJK UNIFIED IDEOGRAPH
0xF9E8,	0x59A4,	//	CJK UNIFIED IDEOGRAPH
0xF9E9,	0x59BA,	//	CJK UNIFIED IDEOGRAPH
0xF9EA,	0x5B56,	//	CJK UNIFIED IDEOGRAPH
0xF9EB,	0x5BC0,	//	CJK UNIFIED IDEOGRAPH
0xF9EC,	0x752F,	//	CJK UNIFIED IDEOGRAPH
0xF9ED,	0x5BD8,	//	CJK UNIFIED IDEOGRAPH
0xF9EE,	0x5BEC,	//	CJK UNIFIED IDEOGRAPH
0xF9EF,	0x5C1E,	//	CJK UNIFIED IDEOGRAPH
0xF9F0,	0x5CA6,	//	CJK UNIFIED IDEOGRAPH
0xF9F1,	0x5CBA,	//	CJK UNIFIED IDEOGRAPH
0xF9F2,	0x5CF5,	//	CJK UNIFIED IDEOGRAPH
0xF9F3,	0x5D27,	//	CJK UNIFIED IDEOGRAPH
0xF9F4,	0x5D53,	//	CJK UNIFIED IDEOGRAPH
0xF9F5,	0xFA11,	//	CJK COMPATIBILITY IDEOGRAPH
0xF9F6,	0x5D42,	//	CJK UNIFIED IDEOGRAPH
0xF9F7,	0x5D6D,	//	CJK UNIFIED IDEOGRAPH
0xF9F8,	0x5DB8,	//	CJK UNIFIED IDEOGRAPH
0xF9F9,	0x5DB9,	//	CJK UNIFIED IDEOGRAPH
0xF9FA,	0x5DD0,	//	CJK UNIFIED IDEOGRAPH
0xF9FB,	0x5F21,	//	CJK UNIFIED IDEOGRAPH
0xF9FC,	0x5F34,	//	CJK UNIFIED IDEOGRAPH
0xF9FD,	0x5F67,	//	CJK UNIFIED IDEOGRAPH
0xF9FE,	0x5FB7,	//	CJK UNIFIED IDEOGRAPH
0xFAA1,	0x5FDE,	//	CJK UNIFIED IDEOGRAPH
0xFAA2,	0x605D,	//	CJK UNIFIED IDEOGRAPH
0xFAA3,	0x6085,	//	CJK UNIFIED IDEOGRAPH
0xFAA4,	0x608A,	//	CJK UNIFIED IDEOGRAPH
0xFAA5,	0x60DE,	//	CJK UNIFIED IDEOGRAPH
0xFAA6,	0x60D5,	//	CJK UNIFIED IDEOGRAPH
0xFAA7,	0x6120,	//	CJK UNIFIED IDEOGRAPH
0xFAA8,	0x60F2,	//	CJK UNIFIED IDEOGRAPH
0xFAA9,	0x6111,	//	CJK UNIFIED IDEOGRAPH
0xFAAA,	0x6137,	//	CJK UNIFIED IDEOGRAPH
0xFAAB,	0x6130,	//	CJK UNIFIED IDEOGRAPH
0xFAAC,	0x6198,	//	CJK UNIFIED IDEOGRAPH
0xFAAD,	0x6213,	//	CJK UNIFIED IDEOGRAPH
0xFAAE,	0x62A6,	//	CJK UNIFIED IDEOGRAPH
0xFAAF,	0x63F5,	//	CJK UNIFIED IDEOGRAPH
0xFAB0,	0x6460,	//	CJK UNIFIED IDEOGRAPH
0xFAB1,	0x649D,	//	CJK UNIFIED IDEOGRAPH
0xFAB2,	0x64CE,	//	CJK UNIFIED IDEOGRAPH
0xFAB3,	0x654E,	//	CJK UNIFIED IDEOGRAPH
0xFAB4,	0x6600,	//	CJK UNIFIED IDEOGRAPH
0xFAB5,	0x6615,	//	CJK UNIFIED IDEOGRAPH
0xFAB6,	0x663B,	//	CJK UNIFIED IDEOGRAPH
0xFAB7,	0x6609,	//	CJK UNIFIED IDEOGRAPH
0xFAB8,	0x662E,	//	CJK UNIFIED IDEOGRAPH
0xFAB9,	0x661E,	//	CJK UNIFIED IDEOGRAPH
0xFABA,	0x6624,	//	CJK UNIFIED IDEOGRAPH
0xFABB,	0x6665,	//	CJK UNIFIED IDEOGRAPH
0xFABC,	0x6657,	//	CJK UNIFIED IDEOGRAPH
0xFABD,	0x6659,	//	CJK UNIFIED IDEOGRAPH
0xFABE,	0xFA12,	//	CJK COMPATIBILITY IDEOGRAPH
0xFABF,	0x6673,	//	CJK UNIFIED IDEOGRAPH
0xFAC0,	0x6699,	//	CJK UNIFIED IDEOGRAPH
0xFAC1,	0x66A0,	//	CJK UNIFIED IDEOGRAPH
0xFAC2,	0x66B2,	//	CJK UNIFIED IDEOGRAPH
0xFAC3,	0x66BF,	//	CJK UNIFIED IDEOGRAPH
0xFAC4,	0x66FA,	//	CJK UNIFIED IDEOGRAPH
0xFAC5,	0x670E,	//	CJK UNIFIED IDEOGRAPH
0xFAC6,	0xF929,	//	CJK COMPATIBILITY IDEOGRAPH
0xFAC7,	0x6766,	//	CJK UNIFIED IDEOGRAPH
0xFAC8,	0x67BB,	//	CJK UNIFIED IDEOGRAPH
0xFAC9,	0x6852,	//	CJK UNIFIED IDEOGRAPH
0xFACA,	0x67C0,	//	CJK UNIFIED IDEOGRAPH
0xFACB,	0x6801,	//	CJK UNIFIED IDEOGRAPH
0xFACC,	0x6844,	//	CJK UNIFIED IDEOGRAPH
0xFACD,	0x68CF,	//	CJK UNIFIED IDEOGRAPH
0xFACE,	0xFA13,	//	CJK COMPATIBILITY IDEOGRAPH
0xFACF,	0x6968,	//	CJK UNIFIED IDEOGRAPH
0xFAD0,	0xFA14,	//	CJK COMPATIBILITY IDEOGRAPH
0xFAD1,	0x6998,	//	CJK UNIFIED IDEOGRAPH
0xFAD2,	0x69E2,	//	CJK UNIFIED IDEOGRAPH
0xFAD3,	0x6A30,	//	CJK UNIFIED IDEOGRAPH
0xFAD4,	0x6A6B,	//	CJK UNIFIED IDEOGRAPH
0xFAD5,	0x6A46,	//	CJK UNIFIED IDEOGRAPH
0xFAD6,	0x6A73,	//	CJK UNIFIED IDEOGRAPH
0xFAD7,	0x6A7E,	//	CJK UNIFIED IDEOGRAPH
0xFAD8,	0x6AE2,	//	CJK UNIFIED IDEOGRAPH
0xFAD9,	0x6AE4,	//	CJK UNIFIED IDEOGRAPH
0xFADA,	0x6BD6,	//	CJK UNIFIED IDEOGRAPH
0xFADB,	0x6C3F,	//	CJK UNIFIED IDEOGRAPH
0xFADC,	0x6C5C,	//	CJK UNIFIED IDEOGRAPH
0xFADD,	0x6C86,	//	CJK UNIFIED IDEOGRAPH
0xFADE,	0x6C6F,	//	CJK UNIFIED IDEOGRAPH
0xFADF,	0x6CDA,	//	CJK UNIFIED IDEOGRAPH
0xFAE0,	0x6D04,	//	CJK UNIFIED IDEOGRAPH
0xFAE1,	0x6D87,	//	CJK UNIFIED IDEOGRAPH
0xFAE2,	0x6D6F,	//	CJK UNIFIED IDEOGRAPH
0xFAE3,	0x6D96,	//	CJK UNIFIED IDEOGRAPH
0xFAE4,	0x6DAC,	//	CJK UNIFIED IDEOGRAPH
0xFAE5,	0x6DCF,	//	CJK UNIFIED IDEOGRAPH
0xFAE6,	0x6DF8,	//	CJK UNIFIED IDEOGRAPH
0xFAE7,	0x6DF2,	//	CJK UNIFIED IDEOGRAPH
0xFAE8,	0x6DFC,	//	CJK UNIFIED IDEOGRAPH
0xFAE9,	0x6E39,	//	CJK UNIFIED IDEOGRAPH
0xFAEA,	0x6E5C,	//	CJK UNIFIED IDEOGRAPH
0xFAEB,	0x6E27,	//	CJK UNIFIED IDEOGRAPH
0xFAEC,	0x6E3C,	//	CJK UNIFIED IDEOGRAPH
0xFAED,	0x6EBF,	//	CJK UNIFIED IDEOGRAPH
0xFAEE,	0x6F88,	//	CJK UNIFIED IDEOGRAPH
0xFAEF,	0x6FB5,	//	CJK UNIFIED IDEOGRAPH
0xFAF0,	0x6FF5,	//	CJK UNIFIED IDEOGRAPH
0xFAF1,	0x7005,	//	CJK UNIFIED IDEOGRAPH
